,GeneID,Chr,FeatureType,Product,meanDiversity,StDev,ChangesSum.866,ChangesSum.942,ChangesSum.900,ChangesSum.IXa,SNPs.866,SNPs.942,SNPs.900,SNPs.IXa,AmSNPs.866,AmSNPs.942,AmSNPs.900,AmSNPs.IXa,INS.866,INS.942,INS.900,INS.IXa,DEL.866,DEL.942,DEL.900,DEL.IXa
1798,CTYZ_00002168,Ctyz_4,CDS,DNA primase,4,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1799,CTYZ_00002169,Ctyz_4,CDS,AAA-type ATPase,4.5,3.11,4,9,2,3,3,8,2,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
1800,CTYZ_00002170,Ctyz_4,CDS,V-type proton ATPase subunit a,1.75,0.96,2,3,1,1,1,1,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA
1801,CTYZ_00002171,Ctyz_4,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,CTYZ_00002172,Ctyz_4,CDS,Uncharacterized protein,4.5,1.29,6,5,3,4,3,4,3,1,NA,NA,NA,NA,2,1,NA,3,1,NA,NA,NA
1803,CTYZ_00002174,Ctyz_4,CDS,TAP42-like protein,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,CTYZ_00002175,Ctyz_4,CDS,NA,2.5,0.71,NA,3,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,CTYZ_00002176,Ctyz_4,CDS,Uncharacterized protein,1.33,0.58,1,2,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,CTYZ_00002177,Ctyz_4,CDS,Inorganic pyrophosphatase,1.67,1.15,3,1,NA,1,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1807,CTYZ_00002178,Ctyz_4,CDS,ABC transporter,3.75,1.71,2,6,3,4,2,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1808,CTYZ_00002179,Ctyz_4,CDS,ABC transporter,3.5,1.73,3,6,2,3,3,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,CTYZ_00002180,Ctyz_4,CDS,ABC transporter,4,1.83,6,3,2,5,4,3,1,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1
1810,CTYZ_00002181,Ctyz_4,CDS,Zinc finger[comma] C3HC4 type (RING) containing protein,2.25,0.96,3,3,1,2,2,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA
1811,CTYZ_00002182,Ctyz_4,CDS,RCC1/WD40/YVTN/Zinc finger[comma] RanBP2-type containing protein,9.67,5.51,7,6,NA,16,3,4,NA,11,NA,NA,NA,NA,2,1,NA,3,2,1,NA,2
1812,CTYZ_00002183,Ctyz_4,CDS,Bromodomain containing protein,1.75,0.5,2,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1
1813,CTYZ_00002184,Ctyz_4,CDS,FAD binding/Ferric reductase NAD binding /Flavodoxin/nitric oxide synthase domain-containing protein,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,CTYZ_00002185,Ctyz_4,CDS,Alpha/Beta hydrolase fold-containing protein,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,CTYZ_00002186,Ctyz_4,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,CTYZ_00002187,Ctyz_4,CDS,Uncharacterized protein,7.5,4.51,4,14,5,7,4,13,5,6,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
1817,CTYZ_00002188,Ctyz_4,CDS,Replication termination factor 2,2.75,2.36,1,6,3,1,1,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,CTYZ_00002189,Ctyz_4,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,CTYZ_00002193,Ctyz_4,CDS,Uncharacterized protein,4.25,2.5,4,7,1,5,3,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
1820,CTYZ_00002195,Ctyz_4,CDS,Ribosomal biogenesis regulatory protein,1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,CTYZ_00002196,Ctyz_4,CDS,KH/SF1/BBP/Splicing factor 1[comma] helix-hairpin domain containing protein,1.5,0.71,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,CTYZ_00002198,Ctyz_4,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,CTYZ_00002199,Ctyz_4,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,CTYZ_00002200,Ctyz_4,CDS,26S proteasome subunit P45,5,4.24,11,4,4,1,6,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA
1825,CTYZ_00002201,Ctyz_4,CDS,Ribosomal RNA large subunit methyltransferase RlmN/Cfr with Radical SAM domain,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,CTYZ_00002202,Ctyz_4,CDS,Uncharacterized protein,1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,CTYZ_00002203,Ctyz_4,CDS,Metallo-beta-lactamase,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,CTYZ_00002204,Ctyz_4,CDS,Uncharacterized protein,2,1.15,3,1,1,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,CTYZ_00002205,Ctyz_4,CDS,Metallo-beta-lactamase,1.33,0.58,1,1,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,CTYZ_00002206,Ctyz_4,CDS,Uncharacterized protein,1.5,1,3,1,1,1,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1831,CTYZ_00002207,Ctyz_4,CDS,AP2/ERF domain containing protein,3.25,2.63,5,6,1,1,4,4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA
1832,CTYZ_00002209,Ctyz_4,CDS,START-like domain containing protein,1.75,1.5,1,4,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
1833,CTYZ_00002210,Ctyz_4,CDS,Pre-mRNA-splicing factor of RES complex,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,CTYZ_00002211,Ctyz_4,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,CTYZ_00002213,Ctyz_4,CDS,Uncharacterized protein,1,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1836,CTYZ_00002214,Ctyz_4,CDS,Eukaryotic translation initiation factor 3 subunit G,1.5,0.71,2,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,CTYZ_00002215,Ctyz_4,CDS,Nucleolar pre-ribosomal-associated protein 1 C-terminal domain containing protein,2,1,3,1,NA,2,2,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1838,CTYZ_00002216,Ctyz_4,CDS,Galactose-binding domain-containing protein,4.33,1.15,3,5,NA,5,1,4,NA,3,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,NA
1839,CTYZ_00002217,Ctyz_4,CDS,NA,6,5,NA,6,1,11,NA,5,NA,11,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
1840,CTYZ_00002218,Ctyz_4,CDS,Serine/threonine protein kinase,1.25,0.5,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,CTYZ_00002220,Ctyz_4,CDS,DNA replication licensing factor Mcm7,1.75,0.96,1,3,2,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,CTYZ_00002221,Ctyz_4,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,CTYZ_00002222,Ctyz_4,CDS,NA,1.67,0.58,NA,2,1,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,CTYZ_00002223,Ctyz_4,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,CTYZ_00002224,Ctyz_4,CDS,NA,4,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1846,CTYZ_00002225,Ctyz_4,CDS,NA,2,0,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,CTYZ_00002226,Ctyz_4,CDS,Histidine phosphatase superfamily clade-2,1.25,0.5,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1848,CTYZ_00002227,Ctyz_4,CDS,NA,3.33,3.21,NA,7,2,1,NA,1,1,1,NA,NA,NA,NA,NA,2,1,NA,NA,4,NA,NA
1849,CTYZ_00002228,Ctyz_4,CDS,Splicing factor 3B subunit 5/RDS3 complex subunit 10,4,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
1850,CTYZ_00002229,Ctyz_4,CDS,ZZ finger/SANT/SWIRM domain containing protein,2,0.82,2,2,1,3,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,CTYZ_00002230,Ctyz_4,CDS,Uncharacterized protein,2.25,0.96,3,2,1,3,2,2,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1852,CTYZ_00002231,Ctyz_4,CDS,WWE domain containing protein,5.33,0.58,5,5,NA,6,5,4,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1853,CTYZ_00002232,Ctyz_4,CDS,putative Secreted Protein,1.33,0.58,1,1,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,CTYZ_00002234,Ctyz_4,CDS,Uncharacterized protein,1.5,0.58,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,CTYZ_00002235,Ctyz_4,CDS,WD40-repeat-containing protein,3.25,1.26,3,2,3,5,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
1856,CTYZ_00002236,Ctyz_4,CDS,UDP-N-acetylglucosamine pyrophosphorylase,1.5,0.58,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,CTYZ_00002237,Ctyz_4,CDS,NA,2,1,NA,3,2,1,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,CTYZ_00002238,Ctyz_4,CDS,Zinc-binding domain-containing protein,3,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1859,CTYZ_00002239,Ctyz_4,CDS,DNA topoisomerase 2,3.75,2.75,7,5,2,1,1,2,2,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3,NA,1
1860,CTYZ_00002240,Ctyz_2,CDS,Heat shock 70 protein,7.5,5.8,13,3,12,2,8,3,9,2,NA,NA,2,NA,NA,NA,NA,NA,5,NA,1,NA
1861,CTYZ_00002242,Ctyz_2,CDS,AP endonuclease 1,1.33,0.58,2,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,CTYZ_00002243,Ctyz_2,CDS,SIK1 nucleolar protein Nop56,1.33,0.58,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA
1863,CTYZ_00002244,Ctyz_2,CDS,ABC transporter,4,1,4,5,NA,3,4,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,CTYZ_00002245,Ctyz_2,CDS,ABC transporter,2.25,0.5,2,3,2,2,1,2,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA
1865,CTYZ_00002246,Ctyz_2,CDS,ABC transporter family protein,4,2.45,1,7,4,4,1,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,CTYZ_00002247,Ctyz_2,CDS,ABC transporter,3.5,2.38,3,7,2,2,2,6,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
1867,CTYZ_00002248,Ctyz_2,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,CTYZ_00002249,Ctyz_2,CDS,DEAD/DEAH box helicase domain containing protein,1.67,0.58,2,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,CTYZ_00002251,Ctyz_2,CDS,60S acidic ribosomal protein LP2,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,CTYZ_00002252,Ctyz_2,CDS,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1871,CTYZ_00002253,Ctyz_2,CDS,R3H domain containing protein,1.5,0.58,2,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1872,CTYZ_00002256,Ctyz_2,CDS,Pre-mRNA-splicing factor SPF27,1.5,0.71,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,CTYZ_00002258,Ctyz_2,CDS,Uncharacterized protein,2,1,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,1,NA,NA
1874,CTYZ_00002259,Ctyz_2,CDS,Glycerol-3-phosphate dehydrogenase [NAD(+)],1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,CTYZ_00002260,Ctyz_2,CDS,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,CTYZ_00002261,Ctyz_2,CDS,Phosphatidylinositol phosphate phosphatase,5.25,0.5,5,5,5,6,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,CTYZ_00002264,Ctyz_2,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,CTYZ_00002265,Ctyz_2,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,CTYZ_00002266,Ctyz_2,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,CTYZ_00002267,Ctyz_2,CDS,Uncharacterized protein,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,CTYZ_00002268,Ctyz_2,CDS,Histidine kinase/DNA gyrase B/HSP90-like ATPase,3.25,0.96,4,3,2,4,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1882,CTYZ_00002269,Ctyz_2,CDS,Equilibrative nucleoside transporter,1.33,0.58,1,2,NA,1,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1883,CTYZ_00002270,Ctyz_2,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,CTYZ_00002271,Ctyz_2,CDS,Notchless,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,CTYZ_00002272,Ctyz_2,CDS,RING/FYVE/PHD-type Zinc finger-containing protein,3,0.82,3,4,2,3,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,CTYZ_00002274,Ctyz_2,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1887,CTYZ_00002276,Ctyz_2,CDS,Dephospho-CoA kinase,1.75,1.5,1,4,1,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,CTYZ_00002277,Ctyz_2,CDS,Uncharacterized protein,7,2.83,7,9,3,9,7,9,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,CTYZ_00002278,Ctyz_2,CDS,Signal peptide containing protein,3,2,5,1,NA,3,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,CTYZ_00002279,Ctyz_2,CDS,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,CTYZ_00002280,Ctyz_2,CDS,Uncharacterized protein,5.33,4.51,1,10,NA,5,1,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,CTYZ_00002281,Ctyz_2,CDS,Signal peptide containing protein,1.5,0.58,1,2,1,2,NA,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1893,CTYZ_00002282,Ctyz_2,CDS,Signal peptide containing protein,2,0,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,CTYZ_00002283,Ctyz_2,CDS,NA,2,1.41,NA,1,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1895,CTYZ_00002284,Ctyz_2,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,CTYZ_00002285,Ctyz_2,CDS,Uncharacterized protein,7.5,8.43,3,5,2,20,NA,NA,1,1,NA,NA,NA,NA,2,3,1,19,1,2,NA,NA
1897,CTYZ_00002286,Ctyz_2,CDS,Uncharacterized protein,1.75,0.96,1,3,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
1898,CTYZ_00002287,Ctyz_2,CDS,Uncharacterized protein,4,2.65,6,1,NA,5,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2
1899,CTYZ_00002288,Ctyz_2,CDS,BRCT domain containing protein,1.25,0.5,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,CTYZ_00002289,Ctyz_2,CDS,NA,2.5,0.71,NA,3,NA,2,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,CTYZ_00002291,Ctyz_2,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,CTYZ_00002292,Ctyz_2,CDS,Organic solute transporter Ostalpha,3.33,1.53,3,2,NA,5,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
1903,CTYZ_00002294,Ctyz_2,CDS,Uncharacterized protein,6,3.37,7,5,2,10,6,5,2,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1904,CTYZ_00002295,Ctyz_2,CDS,tRNA/rRNA methyltransferase-like protein,1,0,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
1905,CTYZ_00002296,Ctyz_2,CDS,Uncharacterized protein,5.25,2.22,3,8,4,6,3,5,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,2
1906,CTYZ_00002297,Ctyz_2,CDS,Nucleotide-sugar transporter,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,CTYZ_00002298,Ctyz_2,CDS,T-complex protein 1 alpha subunit,1.33,0.58,1,2,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1908,CTYZ_00002299,Ctyz_2,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,CTYZ_00002301,Ctyz_2,CDS,Inward rectifier potassium channel,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
1910,CTYZ_00002302,Ctyz_2,CDS,Metallo-dependent phosphatase-like protein,1.75,0.5,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,CTYZ_00002303,Ctyz_2,CDS,SUN domain containing protein,3.33,2.08,4,1,NA,5,4,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,CTYZ_00002304,Ctyz_2,CDS,Uncharacterized protein,1.25,0.5,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,CTYZ_00002305,Ctyz_2,CDS,Uncharacterized protein,1.75,0.96,1,3,1,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,CTYZ_00002306,Ctyz_2,CDS,Uncharacterized protein,10.25,4.99,13,11,3,14,13,7,3,12,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA
1915,CTYZ_00002307,Ctyz_2,CDS,SPX/RING-type Zinc finger domain containing protein,8.25,4.11,7,11,3,12,3,6,2,4,NA,NA,NA,NA,1,3,NA,7,3,2,1,1
1916,CTYZ_00002308,Ctyz_2,CDS,NA,4.33,4.16,NA,3,1,9,NA,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
1917,CTYZ_00002309,Ctyz_2,CDS,PMS1/MutL family ATpase,6,3.74,10,6,1,7,8,3,1,5,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,2
1918,CTYZ_00002310,Ctyz_2,CDS,putative protease,6,7.07,11,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA
1919,CTYZ_00002311,Ctyz_2,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,CTYZ_00002312,Ctyz_2,CDS,Transcription factor IIIC subunit 5,1.67,0.58,2,2,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,CTYZ_00002314,Ctyz_2,CDS,WD40 repeat containing protein,1.67,1.15,1,1,NA,3,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,CTYZ_00002315,Ctyz_2,CDS,NSF attachment protein,2.33,0.58,2,3,NA,2,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,CTYZ_00002316,Ctyz_2,CDS,Bacterial surface antigen (D15),2.33,0.58,3,2,NA,2,3,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,CTYZ_00002317,Ctyz_2,CDS,Bacterial surface antigen (D15),1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,CTYZ_00002318,Ctyz_2,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,CTYZ_00002319,Ctyz_2,CDS,LH2/LCCL/SRCR domain containing protein,2.25,0.5,2,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,CTYZ_00002320,Ctyz_2,CDS,Major facilitator superfamily,1.5,0.58,1,2,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,CTYZ_00002322,Ctyz_2,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,CTYZ_00002324,Ctyz_2,CDS,PIG-P,1,0,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,CTYZ_00002325,Ctyz_2,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,CTYZ_00002326,Ctyz_2,CDS,Proteasome subunit beta type,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,CTYZ_00002328,Ctyz_2,CDS,Uncharacterized protein,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,CTYZ_00002330,Ctyz_2,CDS,Uncharacterized protein,1.33,0.58,1,1,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,CTYZ_00002331,Ctyz_2,CDS,TCP-1/cpn60 chaperonin,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,CTYZ_00002332,Ctyz_2,CDS,Protein kinase domain containing protein,2.25,0.96,3,2,1,3,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,CTYZ_00002333,Ctyz_2,CDS,Peptidase M16(Insulinase),1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1937,CTYZ_00002334,Ctyz_2,CDS,insulinase-like peptidase,2.75,2.36,6,1,1,3,4,1,1,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1938,CTYZ_00002335,Ctyz_2,CDS,Signal peptide plus transmembrane domain containing protein,2.25,1.26,2,4,1,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,CTYZ_00002336,Ctyz_2,CDS,Uncharacterized protein,1.75,0.96,3,1,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,CTYZ_00002337,Ctyz_2,CDS,Uncharacterized protein,3.67,1.53,2,4,NA,5,2,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
